StudentID,PreferredCenter,AssignedCenterDay0,AssignedCenterDay1,PenaltyDay0,PenaltyDay1
4146,E,E,A,1,5
4147,I,I,I,0,0
4148,K,K,K,0,0
4149,B,C,C,1,1
4150,D,D,A,1,5
4151,L,L,L,0,0
4152,A,A,B,1,1
4153,C,C,C,0,0
4154,G,D,D,5,5
4155,J,J,A,1,5
4156,F,F,F,0,0
4157,L,L,L,0,0
4158,C,B,A,2,5
4159,I,I,I,0,0
4160,I,I,E,1,5
4161,C,C,C,0,0
4162,E,E,C,1,5
4163,G,C,G,6,0
4164,B,D,D,5,5
4165,G,G,B,1,5
4166,F,F,K,1,5
4167,C,C,E,1,5
4168,E,E,E,0,0
4169,I,I,C,1,5
4170,A,A,B,1,1
4171,G,B,B,5,5
4172,L,F,F,5,5
4173,G,B,B,5,5
4174,J,J,J,0,0
4175,L,F,F,5,5
4176,E,E,E,0,0
4177,C,C,C,0,0
4178,L,B,C,6,5
4179,K,C,B,6,5
4180,C,D,B,2,1
4181,H,H,C,1,5
4182,A,A,A,0,0
4183,G,B,D,6,5
4184,E,B,B,5,5
4185,H,H,C,1,5
4186,F,B,D,6,5
4187,H,H,B,1,5
4188,L,L,L,0,0
4189,F,F,F,0,0
4190,G,F,F,1,1
4191,G,G,G,0,0
4192,H,C,D,6,5
4193,J,C,C,5,5
4194,L,D,C,6,5
4195,C,C,C,0,0
4196,C,C,F,1,5
4197,A,A,A,0,0
4198,L,L,F,1,5
4199,E,D,D,1,1
4200,I,E,B,6,5
4201,I,I,I,0,0
4202,G,D,D,5,5
4203,E,E,E,0,0
4204,C,C,C,0,0
4205,H,H,C,1,5
4206,C,C,C,0,0
4207,K,K,C,1,5
4208,E,I,I,5,5
4209,H,H,H,0,0
4210,L,B,B,5,5
4211,J,J,B,1,5
4212,E,B,B,5,5
4213,L,C,D,6,5
4214,I,I,B,1,5
4215,B,C,D,2,5
4216,C,C,C,0,0
4217,G,D,G,6,0
4218,I,I,D,1,5
4219,J,D,D,5,5
4220,E,E,F,1,1
4221,J,J,D,1,5
4222,C,D,F,2,5
4223,G,D,G,6,0
4224,L,L,L,0,0
4225,G,G,G,0,0
4226,A,B,B,1,1
4227,F,F,F,0,0
4228,I,I,C,1,5
4229,D,B,D,6,0
4230,K,G,G,5,5
4231,C,E,E,5,5
4232,C,B,B,1,1
4233,I,I,B,1,5
4234,B,D,B,6,0
4235,D,D,B,1,5
4236,G,C,G,6,0
4237,A,B,C,2,5
4238,J,J,B,1,5
4239,K,B,B,5,5
4240,A,A,A,0,0
4241,G,H,G,2,0
4242,E,B,E,6,0
4243,A,B,A,2,0
4244,D,D,B,1,5
4245,J,C,B,6,5
4246,I,B,B,5,5
4247,G,C,G,6,0
4248,E,C,E,6,0
4249,J,J,J,0,0
4250,A,K,A,6,0
4251,C,B,C,2,0
4252,E,C,E,6,0
4253,L,B,B,5,5
4254,G,G,G,0,0
4255,K,K,K,0,0
4256,F,F,F,0,0
4257,L,L,L,0,0
4258,E,C,B,6,5
4259,C,C,E,1,5
4260,G,B,G,6,0
4261,F,F,F,0,0
4262,I,D,C,6,5
4263,E,E,D,1,1
4264,K,K,K,0,0
4265,J,J,B,1,5
4266,F,C,F,6,0
4267,I,I,I,0,0
4268,E,C,F,6,1
4269,D,D,D,0,0
4270,G,G,C,1,5
4271,L,L,B,1,5
4272,B,D,D,5,5
4273,K,B,B,5,5
4274,K,K,C,1,5
4275,F,B,F,6,0
4276,J,F,F,5,5
4277,K,C,C,5,5
4278,L,G,G,5,5
4279,B,C,C,1,1
4280,B,B,B,0,0
4281,L,L,K,1,1
4282,E,H,H,5,5
4283,A,C,A,6,0
4284,I,I,I,0,0
4285,I,I,I,0,0
4286,K,K,D,1,5
4287,G,G,G,0,0
4288,J,J,J,0,0
4289,C,B,C,2,0
4290,E,E,C,1,5
4291,K,K,K,0,0
4292,D,D,D,0,0
4293,K,C,K,6,0
4294,G,C,C,5,5
4295,E,E,E,0,0
4296,A,D,D,5,5
4297,E,B,E,6,0
4298,E,E,E,0,0
4299,C,B,G,2,5
4300,C,C,B,1,1
4301,J,J,B,1,5
4302,E,C,C,5,5
4303,A,C,C,5,5
4304,H,B,D,6,5
4305,I,I,B,1,5
4306,C,C,B,1,1
4307,L,E,C,6,5
4308,F,F,A,1,5
4309,J,C,C,5,5
4310,D,I,D,6,0
4311,L,L,L,0,0
4312,G,C,G,6,0
4313,K,K,L,1,1
4314,D,C,D,2,0
4315,F,F,C,1,5
4316,D,B,B,5,5
4317,K,C,B,6,5
4318,B,B,B,0,0
4319,K,C,C,5,5
4320,A,D,A,6,0
4321,C,B,C,2,0
4322,B,B,C,1,1
4323,H,H,B,1,5
4324,B,C,C,1,1
4325,J,B,J,6,0
4326,B,B,H,1,5
4327,J,C,C,5,5
4328,H,H,H,0,0
4329,K,B,B,5,5
4330,G,G,G,0,0
4331,I,D,F,6,5
4332,C,C,C,0,0
4333,H,H,H,0,0
4334,C,D,D,1,1
4335,D,D,D,0,0
4336,K,K,B,1,5
4337,J,J,J,0,0
4338,K,K,D,1,5
4339,C,C,C,0,0
4340,H,B,B,5,5
4341,C,C,B,1,1
4342,J,J,B,1,5
4343,K,K,C,1,5
4344,K,K,K,0,0
4345,C,C,E,1,5
4346,I,I,B,1,5
4347,L,L,B,1,5
4348,G,D,D,5,5
4349,A,B,B,1,1
4350,F,F,C,1,5
4351,D,D,D,0,0
4352,D,D,C,1,1
4353,L,L,B,1,5
4354,H,H,E,1,5
4355,A,A,A,0,0
4356,L,C,L,6,0
4357,G,G,G,0,0
4358,L,L,L,0,0
4359,H,J,H,6,0
4360,D,D,B,1,5
4361,H,B,B,5,5
4362,J,A,J,6,0
4363,K,K,E,1,5
4364,E,D,D,1,1
4365,G,G,G,0,0
4366,A,A,A,0,0
4367,J,J,K,1,1
4368,A,A,B,1,1
4369,L,C,C,5,5
4370,G,B,G,6,0
4371,F,E,E,1,1
4372,D,D,B,1,5
4373,E,E,C,1,5
4374,E,C,C,5,5
4375,I,B,C,6,5
4376,L,B,C,6,5
4377,D,D,D,0,0
4378,G,D,D,5,5
4379,I,I,I,0,0
4380,H,H,B,1,5
4381,G,C,C,5,5
4382,A,B,B,1,1
4383,B,B,B,0,0
4384,K,L,K,2,0
4385,A,D,D,5,5
4386,C,C,B,1,1
4387,F,F,F,0,0
4388,F,F,F,0,0
4389,J,J,J,0,0
4390,I,D,D,5,5
4391,H,H,H,0,0
4392,F,B,F,6,0
4393,E,C,C,5,5
4394,C,C,B,1,1
4395,B,B,C,1,1
4396,I,B,J,6,1
4397,A,B,B,1,1
4398,H,H,B,1,5
4399,B,B,B,0,0
4400,J,J,B,1,5
4401,F,F,F,0,0
4402,L,B,L,6,0
4403,C,H,C,6,0
4404,B,C,B,2,0
4405,K,K,C,1,5
4406,I,C,C,5,5
4407,C,B,C,2,0
4408,H,B,B,5,5
4409,L,C,C,5,5
4410,A,A,A,0,0
4411,B,D,D,5,5
4412,L,L,C,1,5
4413,F,F,B,1,5
4414,K,B,A,6,5
4415,B,C,C,1,1
4416,G,D,C,6,5
4417,J,C,J,6,0
4418,B,C,C,1,1
4419,A,B,C,2,5
4420,L,B,L,6,0
4421,J,J,B,1,5
4422,C,C,L,1,5
4423,F,F,B,1,5
4424,I,B,B,5,5
4425,E,E,E,0,0
4426,L,B,L,6,0
4427,D,B,D,6,0
4428,B,K,K,5,5
4429,A,B,C,2,5
4430,G,G,G,0,0
4431,B,D,D,5,5
4432,J,J,B,1,5
4433,J,J,J,0,0
4434,H,H,B,1,5
4435,E,B,B,5,5
4436,E,E,E,0,0
4437,C,E,C,6,0
4438,E,E,E,0,0
4439,D,K,K,5,5
4440,A,A,A,0,0
4441,A,A,A,0,0
4442,I,I,B,1,5
4443,A,A,A,0,0
4444,E,E,E,0,0
4445,C,F,F,5,5
4446,F,F,E,1,1
4447,G,G,G,0,0
4448,K,C,C,5,5
4449,I,I,I,0,0
4450,E,B,A,6,5
4451,K,E,E,5,5
4452,K,E,K,6,0
4453,E,E,E,0,0
4454,E,E,E,0,0
4455,K,K,K,0,0
4456,G,G,G,0,0
4457,B,C,D,2,5
4458,F,F,C,1,5
4459,E,E,E,0,0
4460,D,D,B,1,5
4461,E,E,C,1,5
4462,I,I,I,0,0
4463,H,D,D,5,5
4464,A,F,B,6,1
4465,E,E,B,1,5
4466,H,H,H,0,0
4467,H,H,H,0,0
4468,G,G,G,0,0
4469,H,B,D,6,5
4470,A,D,D,5,5
4471,B,C,E,2,5
4472,G,F,G,2,0
4473,L,C,D,6,5
4474,L,E,L,6,0
4475,I,I,B,1,5
4476,H,H,H,0,0
4477,B,B,C,1,1
4478,J,J,C,1,5
4479,F,F,F,0,0
4480,H,H,H,0,0
4481,H,D,H,6,0
4482,L,L,D,1,5
4483,J,C,J,6,0
4484,G,G,B,1,5
4485,F,F,B,1,5
4486,A,D,D,5,5
4487,A,A,B,1,1
4488,K,K,K,0,0
4489,E,B,B,5,5
4490,G,E,G,6,0
4491,K,K,K,0,0
4492,K,D,D,5,5
4493,B,E,B,6,0
4494,G,D,G,6,0
4495,C,G,G,5,5
4496,B,C,C,1,1
4497,A,D,D,5,5
4498,C,C,A,1,5
4499,J,J,J,0,0
4500,C,C,F,1,5
4501,I,B,I,6,0
4502,D,D,B,1,5
4503,A,A,C,1,5
4504,D,E,B,2,5
4505,F,B,B,5,5
4506,H,B,B,5,5
4507,E,E,I,1,5
4508,B,F,F,5,5
4509,G,G,D,1,5
4510,D,D,C,1,1
4511,G,E,E,5,5
4512,A,C,C,5,5
4513,A,A,D,1,5
4514,B,C,C,1,1
4515,F,F,B,1,5
4516,K,B,C,6,5
4517,G,G,G,0,0
4518,L,L,C,1,5
4519,L,H,L,6,0
4520,H,H,H,0,0
4521,F,B,B,5,5
4522,F,F,G,1,1
4523,D,C,C,1,1
4524,H,B,H,6,0
4525,A,A,C,1,5
4526,E,B,D,6,1
4527,K,K,B,1,5
4528,B,B,B,0,0
4529,C,D,F,2,5
4530,B,B,B,0,0
4531,H,H,H,0,0
4532,E,D,E,2,0
4533,L,B,B,5,5
4534,F,E,B,2,5
4535,C,C,C,0,0
4536,B,B,F,1,5
4537,L,L,L,0,0
4538,J,J,J,0,0
4539,D,B,C,6,1
4540,L,C,B,6,5
4541,J,J,B,1,5
4542,G,G,D,1,5
4543,B,B,B,0,0
4544,C,C,B,1,1
4545,C,C,B,1,1
4546,G,B,B,5,5
4547,D,E,D,2,0
4548,I,C,I,6,0
4549,H,H,H,0,0
4550,J,J,J,0,0
4551,K,I,I,5,5
4552,K,E,E,5,5
4553,J,B,J,6,0
4554,A,C,C,5,5
4555,H,H,H,0,0
4556,I,C,I,6,0
4557,C,C,C,0,0
4558,K,K,D,1,5
4559,L,B,L,6,0
4560,F,G,C,2,5
4561,F,F,B,1,5
4562,B,B,B,0,0
4563,E,C,E,6,0
4564,E,E,B,1,5
4565,D,D,D,0,0
4566,L,B,B,5,5
4567,I,E,E,5,5
4568,A,E,E,5,5
4569,A,A,C,1,5
4570,D,B,E,6,1
4571,A,B,B,1,1
4572,G,B,B,5,5
4573,I,B,B,5,5
4574,C,C,C,0,0
4575,F,F,I,1,5
4576,F,H,F,6,0
4577,I,I,I,0,0
4578,G,C,J,6,5
4579,A,A,C,1,5
4580,J,J,G,1,5
4581,E,C,B,6,5
4582,C,D,D,1,1
4583,I,I,C,1,5
4584,L,B,B,5,5
4585,K,C,C,5,5
4586,I,I,C,1,5
4587,J,B,J,6,0
4588,E,E,E,0,0
4589,E,A,E,6,0
4590,F,F,F,0,0
4591,K,B,K,6,0
4592,L,F,F,5,5
4593,A,A,B,1,1
4594,J,F,G,6,5
4595,I,C,I,6,0
4596,F,B,C,6,5
4597,G,G,B,1,5
4598,G,B,B,5,5
4599,C,D,B,2,1
4600,J,D,B,6,5
4601,H,H,H,0,0
4602,A,A,A,0,0
4603,K,B,D,6,5
4604,K,B,E,6,5
4605,F,F,B,1,5
4606,C,C,F,1,5
4607,K,K,K,0,0
4608,J,J,J,0,0
4609,G,B,B,5,5
4610,G,H,G,2,0
4611,K,F,F,5,5
4612,G,G,G,0,0
4613,H,B,B,5,5
4614,D,D,F,1,5
4615,F,F,E,1,1
4616,J,J,B,1,5
4617,H,H,B,1,5
4618,B,B,B,0,0
4619,F,F,B,1,5
4620,H,B,D,6,5
4621,D,D,D,0,0
4622,J,J,J,0,0
4623,L,D,C,6,5
4624,F,G,F,2,0
4625,K,B,B,5,5
4626,B,D,D,5,5
4627,L,L,H,1,5
4628,J,B,J,6,0
4629,I,I,I,0,0
4630,C,C,E,1,5
4631,L,L,G,1,5
4632,E,B,F,6,1
4633,B,L,F,6,5
4634,C,C,D,1,1
4635,H,I,H,2,0
4636,C,C,C,0,0
4637,H,C,H,6,0
4638,C,B,B,1,1
4639,J,C,B,6,5
4640,G,B,B,5,5
4641,F,D,D,5,5
4642,B,C,C,1,1
4643,B,D,I,6,5
4644,K,K,A,1,5
4645,C,C,C,0,0
4646,G,G,G,0,0
4647,J,J,J,0,0
4648,G,C,C,5,5
4649,D,D,D,0,0
4650,A,H,A,6,0
4651,J,B,B,5,5
4652,I,D,I,6,0
4653,E,A,A,5,5
4654,H,H,H,0,0
4655,F,C,F,6,0
4656,C,D,F,2,5
4657,D,C,B,2,5
4658,A,A,A,0,0
4659,K,C,D,6,5
4660,A,A,C,1,5
4661,D,B,C,6,1
4662,F,F,B,1,5
4663,B,B,C,1,1
4664,B,C,G,2,5
4665,E,D,D,1,1
4666,H,C,G,6,1
4667,E,E,E,0,0
4668,L,B,B,5,5
4669,H,C,C,5,5
4670,B,B,C,1,1
4671,F,F,B,1,5
4672,C,C,B,1,1
4673,A,D,D,5,5
4674,J,J,J,0,0
4675,L,C,G,6,5
4676,I,I,I,0,0
4677,E,E,D,1,1
4678,K,K,K,0,0
4679,J,J,B,1,5
4680,B,C,B,2,0
4681,L,B,B,5,5
4682,K,B,C,6,5
4683,E,E,B,1,5
4684,H,I,H,2,0
4685,B,C,C,1,1
4686,E,B,E,6,0
4687,C,B,B,1,1
4688,J,B,B,5,5
4689,I,I,I,0,0
4690,C,D,C,2,0
4691,B,B,B,0,0
4692,J,C,E,6,5
4693,L,C,C,5,5
4694,B,B,C,1,1
4695,K,K,B,1,5
4696,K,K,K,0,0
4697,B,B,B,0,0
4698,K,C,C,5,5
4699,K,C,B,6,5
4700,G,G,G,0,0
4701,L,B,K,6,1
4702,K,K,D,1,5
4703,A,C,A,6,0
4704,F,F,B,1,5
4705,D,D,D,0,0
4706,B,D,C,6,1
4707,L,C,C,5,5
4708,A,A,C,1,5
4709,H,C,C,5,5
4710,I,B,B,5,5
4711,J,H,H,5,5
4712,H,G,G,1,1
4713,E,E,E,0,0
4714,C,C,C,0,0
4715,F,F,F,0,0
4716,A,A,A,0,0
4717,I,J,I,2,0
4718,G,B,C,6,5
4719,F,F,F,0,0
4720,A,C,A,6,0
4721,B,B,C,1,1
4722,D,C,D,2,0
4723,H,G,H,2,0
4724,J,J,J,0,0
4725,B,B,B,0,0
4726,B,C,C,1,1
4727,J,B,B,5,5
4728,L,E,E,5,5
4729,E,E,E,0,0
4730,C,D,D,1,1
4731,D,D,D,0,0
4732,C,C,B,1,1
4733,L,D,D,5,5
4734,C,E,E,5,5
4735,A,B,B,1,1
4736,F,F,F,0,0
4737,G,G,E,1,5
4738,F,C,F,6,0
4739,L,L,L,0,0
4740,D,E,I,2,5
4741,C,B,B,1,1
4742,L,L,B,1,5
4743,C,C,F,1,5
4744,G,G,B,1,5
4745,E,B,B,5,5
4746,K,D,B,6,5
4747,E,D,E,2,0
4748,I,I,B,1,5
4749,B,C,D,2,5
4750,K,B,K,6,0
4751,H,B,B,5,5
4752,D,D,D,0,0
4753,H,B,C,6,5
4754,D,D,E,1,1
4755,C,C,C,0,0
4756,E,C,E,6,0
4757,G,B,G,6,0
4758,J,J,C,1,5
4759,A,F,A,6,0
4760,C,B,C,2,0
4761,J,C,J,6,0
4762,K,B,B,5,5
4763,E,H,E,6,0
4764,B,B,C,1,1
4765,B,C,C,1,1
4766,E,E,C,1,5
4767,L,L,E,1,5
4768,B,B,B,0,0
4769,J,J,B,1,5
4770,L,B,B,5,5
4771,K,E,E,5,5
4772,B,B,B,0,0
4773,K,B,B,5,5
4774,A,B,B,1,1
4775,B,C,B,2,0
4776,H,E,L,6,5
4777,K,K,K,0,0
4778,H,B,D,6,5
4779,B,B,C,1,1
4780,G,G,C,1,5
4781,F,C,C,5,5
4782,A,A,B,1,1
4783,K,L,K,2,0
4784,H,B,B,5,5
4785,I,C,C,5,5
4786,A,A,A,0,0
4787,A,A,B,1,1
4788,H,H,B,1,5
4789,J,J,J,0,0
4790,C,C,C,0,0
4791,K,K,C,1,5
4792,C,B,C,2,0
4793,K,B,B,5,5
4794,D,B,D,6,0
4795,B,B,B,0,0
4796,K,B,G,6,5
4797,E,B,B,5,5
4798,F,B,B,5,5
4799,J,J,B,1,5
4800,J,J,J,0,0
4801,J,B,B,5,5
4802,D,C,D,2,0
4803,H,B,D,6,5
4804,C,B,B,1,1
4805,K,B,K,6,0
4806,A,B,B,1,1
4807,A,C,C,5,5
4808,B,F,F,5,5
4809,E,C,E,6,0
4810,B,E,B,6,0
4811,K,K,K,0,0
4812,G,G,C,1,5
4813,B,B,B,0,0
4814,C,C,F,1,5
4815,J,C,J,6,0
4816,A,A,A,0,0
4817,E,I,I,5,5
4818,D,B,B,5,5
4819,A,A,A,0,0
4820,J,B,B,5,5
4821,E,B,D,6,1
4822,B,C,L,2,5
4823,E,B,E,6,0
4824,E,B,B,5,5
4825,J,B,C,6,5
4826,J,J,C,1,5
4827,H,H,H,0,0
4828,A,A,B,1,1
4829,K,K,B,1,5
4830,E,D,B,2,5
4831,D,D,B,1,5
4832,D,B,C,6,1
4833,H,H,B,1,5
4834,L,C,C,5,5
4835,C,B,B,1,1
4836,B,B,B,0,0
4837,K,K,K,0,0
4838,J,J,D,1,5
4839,K,C,C,5,5
4840,B,C,C,1,1
4841,J,B,B,5,5
4842,H,B,B,5,5
4843,B,B,B,0,0
4844,A,L,L,5,5
4845,G,G,C,1,5
4846,A,B,B,1,1
4847,G,C,F,6,1
4848,F,B,E,6,1
4849,A,A,A,0,0
4850,D,D,C,1,1
4851,F,F,F,0,0
4852,K,B,K,6,0
4853,K,K,K,0,0
4854,I,I,I,0,0
4855,H,H,H,0,0
4856,E,K,B,6,5
4857,L,B,C,6,5
4858,F,D,F,6,0
4859,E,B,B,5,5
4860,L,L,L,0,0
4861,C,B,B,1,1
4862,G,D,G,6,0
4863,E,D,B,2,5
4864,A,B,C,2,5
4865,K,B,D,6,5
4866,J,J,B,1,5
4867,E,F,E,2,0
4868,B,C,C,1,1
4869,E,E,E,0,0
4870,B,C,G,2,5
4871,J,B,B,5,5
4872,H,C,C,5,5
4873,A,A,C,1,5
4874,K,D,B,6,5
4875,B,D,D,5,5
4876,J,J,D,1,5
4877,G,G,G,0,0
4878,B,E,E,5,5
4879,L,L,L,0,0
4880,B,F,F,5,5
4881,K,B,B,5,5
4882,D,D,C,1,1
4883,A,A,K,1,5
4884,J,J,J,0,0
4885,I,B,C,6,5
4886,H,H,B,1,5
4887,F,F,F,0,0
4888,H,C,C,5,5
4889,A,A,A,0,0
4890,C,C,D,1,1
4891,D,D,D,0,0
4892,I,I,I,0,0
4893,D,D,B,1,5
4894,J,E,J,6,0
4895,D,D,D,0,0
4896,J,J,K,1,1
4897,I,B,I,6,0
4898,K,K,B,1,5
4899,L,L,L,0,0
4900,I,B,I,6,0
4901,F,B,B,5,5
4902,K,B,C,6,5
4903,E,C,E,6,0
4904,E,E,B,1,5
4905,C,F,C,6,0
4906,G,G,G,0,0
4907,F,F,F,0,0
4908,F,D,D,5,5
4909,A,A,B,1,1
4910,J,D,D,5,5
4911,G,B,D,6,5
4912,H,H,B,1,5
4913,B,D,B,6,0
4914,E,E,C,1,5
4915,B,B,B,0,0
4916,J,C,C,5,5
4917,A,A,A,0,0
4918,C,C,C,0,0
4919,F,C,B,6,5
4920,E,B,F,6,1
4921,L,L,L,0,0
4922,G,C,B,6,5
4923,L,F,K,6,1
4924,I,I,E,1,5
4925,I,I,J,1,1
4926,B,B,B,0,0
4927,E,E,B,1,5
4928,J,J,J,0,0
4929,G,G,I,1,5
4930,B,C,D,2,5
4931,I,I,B,1,5
4932,K,C,D,6,5
4933,H,C,C,5,5
4934,A,A,G,1,5
4935,K,K,B,1,5
4936,G,C,G,6,0
4937,I,I,C,1,5
4938,L,C,E,6,5
4939,G,G,H,1,1
4940,L,B,D,6,5
4941,D,D,D,0,0
4942,G,B,B,5,5
4943,B,E,A,6,1
4944,G,G,D,1,5
4945,I,B,I,6,0
4946,C,B,C,2,0
4947,K,K,K,0,0
4948,F,F,F,0,0
4949,H,H,H,0,0
4950,I,B,B,5,5
4951,K,K,C,1,5
4952,A,C,A,6,0
4953,K,B,B,5,5
4954,L,E,L,6,0
4955,I,I,I,0,0
4956,G,G,G,0,0
4957,H,B,D,6,5
4958,G,B,B,5,5
4959,K,B,C,6,5
4960,E,E,E,0,0
4961,C,C,B,1,1
4962,L,C,C,5,5
4963,F,F,B,1,5
4964,I,C,C,5,5
4965,J,J,A,1,5
4966,B,C,C,1,1
4967,F,B,B,5,5
4968,D,D,B,1,5
4969,B,L,E,6,5
4970,F,F,F,0,0
4971,K,K,K,0,0
4972,K,K,K,0,0
4973,I,D,D,5,5
4974,B,B,A,1,1
4975,F,B,E,6,1
4976,J,J,C,1,5
4977,C,C,D,1,1
4978,B,G,G,5,5
4979,H,C,C,5,5
4980,A,A,B,1,1
4981,J,J,B,1,5
4982,D,C,D,2,0
4983,A,A,B,1,1
4984,L,L,L,0,0
4985,K,B,K,6,0
4986,H,H,H,0,0
4987,B,C,C,1,1
4988,J,L,L,5,5
4989,C,F,F,5,5
4990,K,B,B,5,5
4991,E,B,B,5,5
4992,G,G,B,1,5
4993,I,I,B,1,5
4994,C,C,B,1,1
4995,I,I,B,1,5
4996,L,L,E,1,5
4997,J,C,C,5,5
4998,A,A,A,0,0
4999,D,D,D,0,0
5000,C,C,C,0,0
5001,L,B,G,6,5
5002,G,G,L,1,5
5003,J,C,D,6,5
5004,L,B,C,6,5
5005,H,H,H,0,0
5006,C,C,C,0,0
5007,D,D,B,1,5
5008,I,C,C,5,5
5009,K,D,L,6,1
5010,D,D,E,1,1
5011,J,C,C,5,5
5012,I,B,B,5,5
5013,K,C,L,6,1
5014,H,H,H,0,0
5015,G,B,B,5,5
5016,C,D,E,2,5
5017,A,D,D,5,5
5018,E,D,D,1,1
5019,F,B,B,5,5
5020,B,B,C,1,1
5021,L,L,C,1,5
5022,I,C,C,5,5
5023,K,B,B,5,5
5024,K,K,K,0,0
5025,F,B,B,5,5
5026,D,H,D,6,0
5027,G,I,I,5,5
5028,E,E,E,0,0
5029,F,F,B,1,5
5030,H,H,D,1,5
5031,K,K,K,0,0
5032,C,C,C,0,0
5033,E,E,E,0,0
5034,A,B,A,2,0
5035,A,A,F,1,5
5036,E,B,E,6,0
5037,E,B,C,6,5
5038,J,D,D,5,5
5039,I,C,I,6,0
5040,E,I,I,5,5
5041,E,E,F,1,1
5042,A,B,B,1,1
5043,A,A,B,1,1
5044,F,B,B,5,5
5045,H,H,G,1,1
5046,E,E,C,1,5
5047,H,B,H,6,0
5048,F,F,C,1,5
5049,G,G,G,0,0
5050,C,B,B,1,1
5051,A,B,A,2,0
5052,B,C,B,2,0
5053,H,H,D,1,5
5054,F,I,I,5,5
5055,A,B,B,1,1
5056,L,B,B,5,5
5057,I,L,B,6,5
5058,J,D,D,5,5
5059,K,K,K,0,0
5060,J,E,J,6,0
5061,L,C,C,5,5
5062,I,C,C,5,5
5063,D,C,C,1,1
5064,G,G,C,1,5
5065,I,I,I,0,0
5066,A,C,C,5,5
5067,G,F,F,1,1
5068,H,H,E,1,5
5069,K,B,B,5,5
5070,L,L,B,1,5
5071,L,L,B,1,5
5072,K,C,K,6,0
5073,B,F,F,5,5
5074,E,E,C,1,5
5075,C,C,B,1,1
5076,E,E,A,1,5
5077,K,K,L,1,1
5078,F,C,C,5,5
5079,A,B,B,1,1
5080,J,J,D,1,5
5081,G,C,C,5,5
5082,J,D,D,5,5
5083,K,K,B,1,5
5084,C,C,B,1,1
5085,J,B,B,5,5
5086,H,H,H,0,0
5087,D,B,B,5,5
5088,H,H,C,1,5
5089,G,G,B,1,5
5090,D,B,B,5,5
5091,C,C,C,0,0
5092,I,I,B,1,5
5093,H,B,B,5,5
5094,I,I,I,0,0
5095,F,F,E,1,1
5096,F,B,D,6,5
5097,I,C,I,6,0
5098,C,C,C,0,0
5099,D,D,B,1,5
5100,H,H,H,0,0
5101,A,A,A,0,0
5102,G,G,G,0,0
5103,F,C,C,5,5
5104,F,H,F,6,0
5105,I,I,I,0,0
5106,E,B,E,6,0
5107,A,B,B,1,1
5108,H,B,H,6,0
5109,K,B,B,5,5
5110,L,C,D,6,5
5111,F,B,F,6,0
5112,L,L,L,0,0
5113,J,J,J,0,0
5114,B,C,C,1,1
5115,F,B,F,6,0
5116,D,D,B,1,5
5117,L,L,B,1,5
5118,H,B,B,5,5
5119,F,B,B,5,5
5120,B,C,D,2,5
5121,A,A,A,0,0
5122,G,G,C,1,5
5123,B,B,B,0,0
5124,G,G,G,0,0
5125,E,E,C,1,5
5126,J,J,J,0,0
5127,I,I,B,1,5
5128,D,D,B,1,5
5129,C,B,B,1,1
5130,C,D,C,2,0
5131,J,J,J,0,0
5132,G,D,G,6,0
5133,B,D,B,6,0
5134,F,B,F,6,0
5135,K,A,C,6,5
5136,H,D,H,6,0
5137,E,C,C,5,5
5138,C,C,B,1,1
5139,K,B,K,6,0
5140,G,G,B,1,5
5141,J,C,C,5,5
5142,L,L,L,0,0
5143,G,G,G,0,0
5144,K,K,E,1,5
5145,D,D,C,1,1
5146,J,J,C,1,5
5147,J,J,J,0,0
5148,F,B,B,5,5
5149,I,I,D,1,5
5150,C,C,C,0,0
5151,H,H,H,0,0
5152,A,B,B,1,1
5153,G,G,B,1,5
5154,C,C,D,1,1
5155,I,I,B,1,5
5156,G,C,G,6,0
5157,C,B,C,2,0
5158,L,L,L,0,0
5159,A,C,A,6,0
5160,E,B,B,5,5
5161,C,B,C,2,0
5162,K,C,C,5,5
5163,D,D,B,1,5
5164,J,L,B,6,5
5165,K,K,K,0,0
5166,D,C,C,1,1
5167,J,C,C,5,5
5168,F,F,F,0,0
5169,I,A,G,6,5
5170,J,B,D,6,5
5171,E,B,E,6,0
5172,H,H,B,1,5
5173,K,K,K,0,0
5174,D,B,B,5,5
5175,C,B,B,1,1
5176,I,E,I,6,0
5177,E,C,C,5,5
5178,A,C,B,6,1
5179,H,C,C,5,5
5180,C,C,D,1,1
5181,C,C,D,1,1
5182,K,K,K,0,0
5183,K,K,B,1,5
5184,H,H,C,1,5
5185,B,H,B,6,0
5186,H,H,B,1,5
5187,I,B,B,5,5
5188,L,L,L,0,0
5189,K,B,K,6,0
5190,A,F,G,6,5
5191,C,C,C,0,0
5192,J,J,J,0,0
5193,F,F,F,0,0
5194,L,L,C,1,5
5195,D,B,B,5,5
5196,H,H,H,0,0
5197,G,G,G,0,0
5198,K,B,B,5,5
5199,F,F,F,0,0
5200,K,K,K,0,0
5201,J,D,J,6,0
5202,H,B,H,6,0
5203,L,C,L,6,0
5204,J,J,J,0,0
5205,A,A,A,0,0
5206,C,C,D,1,1
5207,H,B,B,5,5
5208,K,C,K,6,0
5209,G,B,G,6,0
5210,G,H,G,2,0
5211,J,J,J,0,0
5212,B,D,D,5,5
5213,G,C,D,6,5
5214,D,B,B,5,5
5215,A,C,E,6,5
5216,L,L,B,1,5
5217,F,F,F,0,0
